Contestant,Est_Fan_Share,Fan_Share_Std,Valid_Simulations,IsFinalWeek,Season,Week,Rule_Used
Amber Riley,0.10312837002519991,0.09133023575233162,4147,False,17,4,percent
Bill Engvall,0.11129635796417507,0.09432907825893846,4147,False,17,4,percent
Christina Milian,0.10738149721746697,0.09397754814082912,4147,False,17,4,percent
"Nicole ""Snooki"" Polizzi",0.10335385920882487,0.09109951791902078,4147,False,17,4,percent
Jack Osbourne,0.10488517317794514,0.09138588672280587,4147,False,17,4,percent
Brant Daugherty,0.10098929462589606,0.08688910598849447,317,False,17,5,percent
Elizabeth Berkley Lauren,0.1305991035858775,0.09984390322843326,317,False,17,5,percent
Leah Remini,0.16966201497150507,0.11121986693913781,317,False,17,5,percent
Corbin Bleu,0.10745154748477029,0.09701959244767933,317,False,17,5,percent
Amber Riley,0.11612673697383007,0.0908783525573121,317,False,17,5,percent
Bill Engvall,0.12526256774103894,0.08599166516637412,317,False,17,5,percent
Christina Milian,0.03927619581989063,3.469446951953614e-17,317,False,17,5,percent
"Nicole ""Snooki"" Polizzi",0.10396554173140064,0.09131468371215605,317,False,17,5,percent
Jack Osbourne,0.10666699706579032,0.09280580223565375,317,False,17,5,percent
Brant Daugherty,0.1306266103278345,0.10238205099447982,1596,False,17,7,percent
Elizabeth Berkley Lauren,0.1390445013102181,0.1027515000073373,1596,False,17,7,percent
Leah Remini,0.13513964499509837,0.10047064471706964,1596,False,17,7,percent
Corbin Bleu,0.13211714129827432,0.10416250019894367,1596,False,17,7,percent
Amber Riley,0.1295351277888108,0.10366215250449433,1596,False,17,7,percent
Bill Engvall,0.15586601194181163,0.10665743807148308,1596,False,17,7,percent
"Nicole ""Snooki"" Polizzi",0.04825631753496756,0.003122479872282802,1596,False,17,7,percent
Jack Osbourne,0.12941464480298445,0.10197272516475853,1596,False,17,7,percent
Brant Daugherty,0.057719025604011875,0.004147847745972685,1271,False,17,8,percent
Elizabeth Berkley Lauren,0.17087331363849548,0.11152424613661027,1271,False,17,8,percent
Leah Remini,0.15782530259320188,0.1113318668645429,1271,False,17,8,percent
Corbin Bleu,0.14206870941010089,0.10952456349855269,1271,False,17,8,percent
Amber Riley,0.15521064301552115,0.10820877372167341,1271,False,17,8,percent
Bill Engvall,0.18245974515197064,0.11329184735440545,1271,False,17,8,percent
Jack Osbourne,0.13384326058669782,0.1027890300927229,1271,False,17,8,percent
Elizabeth Berkley Lauren,0.06802721088435291,8.326672684688674e-16,782,False,17,9,percent
Leah Remini,0.15784574699445011,0.10664343905223113,782,False,17,9,percent
Corbin Bleu,0.1658228508794821,0.11659453364467542,782,False,17,9,percent
Amber Riley,0.20060197992240486,0.11888791925375573,782,False,17,9,percent
Bill Engvall,0.24705534387668135,0.11425507431736616,782,False,17,9,percent
Jack Osbourne,0.1606468674426293,0.11036534380172432,782,False,17,9,percent
Leah Remini,0.09525694016944006,0.010445050630160047,2988,False,17,10,percent
Corbin Bleu,0.2118400609738286,0.12875384616396335,2988,False,17,10,percent
Amber Riley,0.21043785848992685,0.1297958577922893,2988,False,17,10,percent
Bill Engvall,0.23946149561751548,0.12633851966427728,2988,False,17,10,percent
Jack Osbourne,0.24300364474932287,0.12886836528126852,2988,False,17,10,percent
Corbin Bleu,0.23999999999999916,8.881784197001252e-16,360,True,17,11,percent
Amber Riley,0.4799999999999983,1.7763568394002505e-15,360,True,17,11,percent
Bill Engvall,0.11999999999999958,4.440892098500626e-16,360,True,17,11,percent
Jack Osbourne,0.15999999999999853,1.4710455076283324e-15,360,True,17,11,percent
Billy Dee Williams,0.12243027163053577,0.09366215700138578,2359,False,18,1,percent
Danica McKellar,0.0820410933203754,0.07954150658072935,2359,False,18,1,percent
James Maslow,0.08428373605291743,0.08021776254187375,2359,False,18,1,percent
Candace Cameron Bure,0.08333442775211912,0.08088656752180076,2359,False,18,1,percent
Sean Avery,0.08908377553971161,0.08399388912939176,2359,False,18,1,percent
Diana Nyad,0.0315058175680642,0.004423426181941071,2359,False,18,1,percent
Charlie White,0.08271066078736121,0.08110695625758693,2359,False,18,1,percent
Amy Purdy,0.08350820256490726,0.0805042137543033,2359,False,18,1,percent
Meryl Davis,0.08421083174584247,0.08139157312508957,2359,False,18,1,percent
Drew Carey,0.08686598453223254,0.08436115849812127,2359,False,18,1,percent
Cody Simpson,0.0858692100771998,0.08178608714128152,2359,False,18,1,percent
NeNe Leakes,0.08415598842872485,0.07916066254302918,2359,False,18,1,percent
Billy Dee Williams,0.05689868333190951,0.0541448646054622,6239,False,18,2,percent
Danica McKellar,0.0940275826549684,0.08624467594153525,6239,False,18,2,percent
James Maslow,0.09469894427555126,0.088071127787949,6239,False,18,2,percent
Candace Cameron Bure,0.09742362120400065,0.08831160492648762,6239,False,18,2,percent
Sean Avery,0.08655703079720606,0.08446396903654863,6239,False,18,2,percent
Charlie White,0.09458859201182153,0.08730536587630687,6239,False,18,2,percent
Amy Purdy,0.09369340297551597,0.08732457985638024,6239,False,18,2,percent
Meryl Davis,0.09405870814338131,0.08628870004623213,6239,False,18,2,percent
Drew Carey,0.09681915181171499,0.08750031051160284,6239,False,18,2,percent
Cody Simpson,0.09472660031360729,0.08691030783328833,6239,False,18,2,percent
NeNe Leakes,0.09650768248032278,0.08727676388700342,6239,False,18,2,percent
Danica McKellar,0.11362318338553762,0.09630677629124602,1474,False,18,5,percent
James Maslow,0.11399422885825966,0.09618782591954515,1474,False,18,5,percent
Candace Cameron Bure,0.12307794353066699,0.09732738305739277,1474,False,18,5,percent
Charlie White,0.11525020683953233,0.09792631515971667,1474,False,18,5,percent
Amy Purdy,0.11243753179676082,0.09375442284183926,1474,False,18,5,percent
Meryl Davis,0.11693147392508679,0.09828094002562222,1474,False,18,5,percent
Drew Carey,0.14964390483345263,0.1010493483275993,1474,False,18,5,percent
Cody Simpson,0.04190510866521981,0.00327918817163569,1474,False,18,5,percent
NeNe Leakes,0.1131364181654886,0.09239724342998452,1474,False,18,5,percent
Danica McKellar,0.13482632566920333,0.10402366248634116,2329,False,18,6,percent
James Maslow,0.13270129790504492,0.1023253623039349,2329,False,18,6,percent
Candace Cameron Bure,0.15000977035068103,0.10788947649442084,2329,False,18,6,percent
Charlie White,0.13383142374227186,0.10246185811379759,2329,False,18,6,percent
Amy Purdy,0.12455081306432211,0.10051578053547579,2329,False,18,6,percent
Meryl Davis,0.12812757012412943,0.10157661545469641,2329,False,18,6,percent
Drew Carey,0.05031683582820559,0.005390041964876786,2329,False,18,6,percent
NeNe Leakes,0.1456359633161416,0.10500330684486629,2329,False,18,6,percent
Danica McKellar,0.15821559360617587,0.11138483374405952,2672,False,18,7,percent
James Maslow,0.16669759654245206,0.11136740705194566,2672,False,18,7,percent
Candace Cameron Bure,0.15712411265623002,0.11432491669452363,2672,False,18,7,percent
Charlie White,0.15656806222266167,0.11187667918364061,2672,False,18,7,percent
Amy Purdy,0.15128936342191676,0.10736872867543804,2672,False,18,7,percent
Meryl Davis,0.15031713432638785,0.10879787403336869,2672,False,18,7,percent
NeNe Leakes,0.05978813722417404,0.005609097070517896,2672,False,18,7,percent
Danica McKellar,0.06802721088435268,1.0685896612017132e-15,1704,False,18,8,percent
James Maslow,0.1907556449809988,0.12033584926525182,1704,False,18,8,percent
Candace Cameron Bure,0.1817971319983414,0.11474501251242887,1704,False,18,8,percent
Charlie White,0.18817667912235475,0.12110322983415701,1704,False,18,8,percent
Amy Purdy,0.18813276484302824,0.11861897263429733,1704,False,18,8,percent
Meryl Davis,0.18311056817093296,0.11695386762799569,1704,False,18,8,percent
James Maslow,0.22715894414535626,0.12786907285511384,2012,False,18,9,percent
Candace Cameron Bure,0.22951705823454413,0.12786213525801174,2012,False,18,9,percent
Charlie White,0.08759124087591372,1.304512053934559e-15,2012,False,18,9,percent
Amy Purdy,0.23038774651362867,0.12897855765355515,2012,False,18,9,percent
Meryl Davis,0.2253450102305964,0.12483504666951004,2012,False,18,9,percent
James Maslow,0.11999999999999925,7.771561172376096e-16,426,True,18,10,percent
Candace Cameron Bure,0.15999999999999825,1.7486012637846216e-15,426,True,18,10,percent
Amy Purdy,0.2399999999999985,1.5543122344752192e-15,426,True,18,10,percent
Meryl Davis,0.479999999999997,3.1086244689504383e-15,426,True,18,10,percent
Antonio Sabato Jr.,0.08411500960028775,0.08302422317505034,2804,False,19,1,percent
Jonathan Bennett,0.07991736363223799,0.08133856862088619,2804,False,19,1,percent
Lea Thompson,0.07703716085142485,0.07865411202728048,2804,False,19,1,percent
Janel Parrish,0.0785863405969205,0.07809249992735676,2804,False,19,1,percent
Alfonso Ribeiro,0.07638058140516468,0.07581123118864032,2804,False,19,1,percent
Lolo Jones,0.029336941624621204,0.004780472082836602,2804,False,19,1,percent
Randy Couture,0.07665979437205328,0.07742744539306787,2804,False,19,1,percent
Tommy Chong,0.07871218129009691,0.07770429836166565,2804,False,19,1,percent
Betsey Johnson,0.10107133471385987,0.0838007440733618,2804,False,19,1,percent
Michael Waltrip,0.08322975082764802,0.08011180048131103,2804,False,19,1,percent
Tavis Smiley,0.07812555469510937,0.07683432859667237,2804,False,19,1,percent
Bethany Mota,0.07783706515807537,0.07842295407208925,2804,False,19,1,percent
Sadie Robertson,0.07899092123250868,0.07971849786402145,2804,False,19,1,percent
Antonio Sabato Jr.,0.08452410520561428,0.08123311996483912,1336,False,19,2,percent
Jonathan Bennett,0.08722834321127616,0.08392861795734081,1336,False,19,2,percent
Lea Thompson,0.0792666680681711,0.07857641497955342,1336,False,19,2,percent
Janel Parrish,0.08573122410507242,0.08533832889787651,1336,False,19,2,percent
Alfonso Ribeiro,0.084030527081292,0.08187754472919444,1336,False,19,2,percent
Randy Couture,0.09291835296867597,0.08408144715890305,1336,False,19,2,percent
Tommy Chong,0.09264475489796406,0.08586927798104838,1336,False,19,2,percent
Betsey Johnson,0.08475088105139544,0.07665630162002236,1336,False,19,2,percent
Michael Waltrip,0.1129279756711676,0.08747830067741079,1336,False,19,2,percent
Tavis Smiley,0.02920581744869854,0.002887549357715208,1336,False,19,2,percent
Bethany Mota,0.0820084787122366,0.08038379570089196,1336,False,19,2,percent
Sadie Robertson,0.08476287157842655,0.0830893952710739,1336,False,19,2,percent
Antonio Sabato Jr.,0.10172864531727552,0.09102393219812997,3289,False,19,3,percent
Jonathan Bennett,0.09567496294086147,0.08622050393988064,3289,False,19,3,percent
Lea Thompson,0.0959419705576904,0.08796218478107011,3289,False,19,3,percent
Janel Parrish,0.09236312270249412,0.08447138743720654,3289,False,19,3,percent
Alfonso Ribeiro,0.09629716834161936,0.0889986232122752,3289,False,19,3,percent
Randy Couture,0.034971845086664045,0.00437956987343092,3289,False,19,3,percent
Tommy Chong,0.09116066951435335,0.08302302752103867,3289,False,19,3,percent
Betsey Johnson,0.0982016342918991,0.08794083028025482,3289,False,19,3,percent
Michael Waltrip,0.10100039451851837,0.08884851467214634,3289,False,19,3,percent
Bethany Mota,0.09773696607279847,0.0893599324568131,3289,False,19,3,percent
Sadie Robertson,0.09492262065582419,0.0857521162267637,3289,False,19,3,percent
Antonio Sabato Jr.,0.10604928346057892,0.09160901169505241,1047,False,19,4,percent
Jonathan Bennett,0.14089843472495164,0.09424388769970514,1047,False,19,4,percent
Lea Thompson,0.09229834158200882,0.08507874326444717,1047,False,19,4,percent
Janel Parrish,0.09527495607801638,0.08925298315536362,1047,False,19,4,percent
Alfonso Ribeiro,0.09137506442559382,0.08443598641577765,1047,False,19,4,percent
Tommy Chong,0.11249604841258969,0.09516839348882898,1047,False,19,4,percent
Betsey Johnson,0.03765521505370073,0.004606435823611031,1047,False,19,4,percent
Michael Waltrip,0.130523309869023,0.09651433156214265,1047,False,19,4,percent
Bethany Mota,0.09747542251737727,0.0894431432653305,1047,False,19,4,percent
Sadie Robertson,0.09595392387615405,0.08823599320271652,1047,False,19,4,percent
Antonio Sabato Jr.,0.14584994226547826,0.1007885191889233,755,False,19,6,percent
Jonathan Bennett,0.04132454046943815,0.003130678620294901,755,False,19,6,percent
Lea Thompson,0.11309872278047198,0.09632911687431822,755,False,19,6,percent
Janel Parrish,0.11763908074379478,0.09644208502025955,755,False,19,6,percent
Alfonso Ribeiro,0.10743934623898806,0.09758987694459038,755,False,19,6,percent
Tommy Chong,0.13952153270059137,0.09762739121718156,755,False,19,6,percent
Michael Waltrip,0.12747336455239658,0.09664718167860162,755,False,19,6,percent
Bethany Mota,0.09994862881672535,0.0883733869377499,755,False,19,6,percent
Sadie Robertson,0.10770484143211319,0.09478515811850322,755,False,19,6,percent
Antonio Sabato Jr.,0.050492173386244794,0.005668720551567589,2412,False,19,7,percent
Lea Thompson,0.12786647140992383,0.10187885131960617,2412,False,19,7,percent
Janel Parrish,0.1290594043942936,0.10392418981104645,2412,False,19,7,percent
Alfonso Ribeiro,0.12795236839601093,0.10280264374344683,2412,False,19,7,percent
Tommy Chong,0.14425281970930848,0.104092464740289,2412,False,19,7,percent
Michael Waltrip,0.1439993055600954,0.1031047123973468,2412,False,19,7,percent
Bethany Mota,0.1283938389524126,0.10158589229107569,2412,False,19,7,percent
Sadie Robertson,0.1479836181917104,0.10656872303851336,2412,False,19,7,percent
Lea Thompson,0.16079509079269472,0.11593111782339424,4544,False,19,8,percent
Janel Parrish,0.15176755551676016,0.10927507640956753,4544,False,19,8,percent
Alfonso Ribeiro,0.1517843285609018,0.11091002467861728,4544,False,19,8,percent
Tommy Chong,0.1674665185788803,0.1135233443830394,4544,False,19,8,percent
Michael Waltrip,0.06760001584345379,0.012301456386094868,4544,False,19,8,percent
Bethany Mota,0.14957695553486533,0.10956771443089124,4544,False,19,8,percent
Sadie Robertson,0.1510095351724719,0.11147890673574982,4544,False,19,8,percent
Lea Thompson,0.0717295767864657,0.006055147556062325,1808,False,19,9,percent
Janel Parrish,0.16670429233640574,0.11552866771254984,1808,False,19,9,percent
Alfonso Ribeiro,0.16456715429534827,0.11508736033162452,1808,False,19,9,percent
Tommy Chong,0.22312022153994812,0.11867494114883029,1808,False,19,9,percent
Bethany Mota,0.1882562759617143,0.11996574274107241,1808,False,19,9,percent
Sadie Robertson,0.18562247908012972,0.11687841898735578,1808,False,19,9,percent
Janel Parrish,0.22361561539109123,0.12955370635404428,3905,False,19,10,percent
Alfonso Ribeiro,0.22381001336486622,0.12941372466951842,3905,False,19,10,percent
Tommy Chong,0.09862706431021569,0.010948560101739757,3905,False,19,10,percent
Bethany Mota,0.2258717534136527,0.1308745783531218,3905,False,19,10,percent
Sadie Robertson,0.22807555352019837,0.13072907015215923,3905,False,19,10,percent
Janel Parrish,0.15999999999999837,1.6375789613221059e-15,397,True,19,11,percent
Alfonso Ribeiro,0.4799999999999975,2.609024107869118e-15,397,True,19,11,percent
Bethany Mota,0.11999999999999937,6.522560269672795e-16,397,True,19,11,percent
Sadie Robertson,0.23999999999999874,1.304512053934559e-15,397,True,19,11,percent
Suzanne Somers,0.08984641624055256,0.07298552884662558,28,False,20,2,percent
Willow Shields,0.05252704073922148,0.05621322226594781,28,False,20,2,percent
Riker Lynch,0.057363484331899015,0.058383514867775266,28,False,20,2,percent
Rumer Willis,0.05296671742946489,0.059010313748196284,28,False,20,2,percent
Nastia Liukin,0.057960929806176884,0.03799005235898872,28,False,20,2,percent
Michael Sam,0.0989986664385939,0.10519065636169667,28,False,20,2,percent
Robert Herjavec,0.07790373447015429,0.04550995350691111,28,False,20,2,percent
Charlotte McKinney,0.13690012571680996,0.10327900948598513,28,False,20,2,percent
Noah Galloway,0.08963176765806356,0.07156489885551566,28,False,20,2,percent
Redfoo,0.027464223852315138,0.0010570984689478868,28,False,20,2,percent
Patti LaBelle,0.07813208402599368,0.06071210198909227,28,False,20,2,percent
Chris Soules,0.1803048092907546,0.10382062063471724,28,False,20,2,percent
Suzanne Somers,0.0968714485130084,0.08597455734552718,3158,False,20,3,percent
Willow Shields,0.09507679656846488,0.08859280317368272,3158,False,20,3,percent
Riker Lynch,0.09386982199206449,0.08658386847165916,3158,False,20,3,percent
Rumer Willis,0.09079959187974664,0.08394661091959245,3158,False,20,3,percent
Nastia Liukin,0.09250864442700348,0.08598399612866948,3158,False,20,3,percent
Michael Sam,0.10268131326611206,0.08939316315310661,3158,False,20,3,percent
Robert Herjavec,0.0936097176941788,0.08742638808824216,3158,False,20,3,percent
Charlotte McKinney,0.03565708354134104,0.005964297139229378,3158,False,20,3,percent
Noah Galloway,0.09352257872577957,0.08553310602208815,3158,False,20,3,percent
Patti LaBelle,0.10840744350782118,0.08988124154992616,3158,False,20,3,percent
Chris Soules,0.09699555988447817,0.08988425957425276,3158,False,20,3,percent
Suzanne Somers,0.12338058086995919,0.09627890702705036,1543,False,20,4,percent
Willow Shields,0.10218122356687602,0.0933736338675438,1543,False,20,4,percent
Riker Lynch,0.10017602253004043,0.09140569411600781,1543,False,20,4,percent
Rumer Willis,0.09528397122000394,0.08430738368909609,1543,False,20,4,percent
Nastia Liukin,0.09962891005202139,0.08827833748936197,1543,False,20,4,percent
Michael Sam,0.03738918030855158,0.003943873176845347,1543,False,20,4,percent
Robert Herjavec,0.105545644818723,0.09352850674984228,1543,False,20,4,percent
Noah Galloway,0.10126576943498261,0.08822027062478183,1543,False,20,4,percent
Patti LaBelle,0.10996978369169265,0.09388034537072576,1543,False,20,4,percent
Chris Soules,0.12517891350714574,0.09373642370378427,1543,False,20,4,percent
Suzanne Somers,0.043068098680066336,0.005340264940166526,1632,False,20,5,percent
Willow Shields,0.10710988877245438,0.09422123896276145,1632,False,20,5,percent
Riker Lynch,0.11281652336906249,0.09677613371612796,1632,False,20,5,percent
Rumer Willis,0.1076091784729047,0.09323064772585872,1632,False,20,5,percent
Nastia Liukin,0.1070296104835544,0.09202848640293039,1632,False,20,5,percent
Robert Herjavec,0.14852755522183858,0.10143585782680026,1632,False,20,5,percent
Noah Galloway,0.12664819750315706,0.0992642697066637,1632,False,20,5,percent
Patti LaBelle,0.12170283143415947,0.09685024802062026,1632,False,20,5,percent
Chris Soules,0.12548811606280996,0.0984514530207417,1632,False,20,5,percent
Willow Shields,0.1320861614335113,0.10444142848471803,1755,False,20,6,percent
Riker Lynch,0.13081577820955817,0.10432133206394137,1755,False,20,6,percent
Rumer Willis,0.14197693093882313,0.10525690176006769,1755,False,20,6,percent
Nastia Liukin,0.12788366384511812,0.100128005137585,1755,False,20,6,percent
Robert Herjavec,0.13900538228177292,0.10259216986761993,1755,False,20,6,percent
Noah Galloway,0.14152867784054818,0.10353223365863691,1755,False,20,6,percent
Patti LaBelle,0.048024978379774735,0.00303710251527821,1755,False,20,6,percent
Chris Soules,0.13867842707089345,0.10328430010658102,1755,False,20,6,percent
Willow Shields,0.05509641873278161,7.632783294297951e-16,565,False,20,7,percent
Riker Lynch,0.13396231014895474,0.10293395115953408,565,False,20,7,percent
Rumer Willis,0.13255158178730125,0.09774971732295772,565,False,20,7,percent
Nastia Liukin,0.14206262138683648,0.10775497695453617,565,False,20,7,percent
Robert Herjavec,0.209788959587832,0.11561099215582557,565,False,20,7,percent
Noah Galloway,0.13722746369568525,0.10547465269898686,565,False,20,7,percent
Chris Soules,0.18931064466060318,0.10585654416358728,565,False,20,7,percent
Riker Lynch,0.17233365549376095,0.11735019704640778,5828,False,20,8,percent
Rumer Willis,0.17013689484028824,0.11646695666070143,5828,False,20,8,percent
Nastia Liukin,0.1784406968003309,0.11911855317147597,5828,False,20,8,percent
Robert Herjavec,0.13655400389393144,0.10490301975107548,5828,False,20,8,percent
Noah Galloway,0.20176114371622464,0.12115964114090604,5828,False,20,8,percent
Chris Soules,0.14077360525541,0.107674693066355,5828,False,20,8,percent
Riker Lynch,0.2920604614160747,0.13583052348324198,2514,False,20,9,percent
Rumer Willis,0.2872871917263378,0.13424958448278204,2514,False,20,9,percent
Nastia Liukin,0.12000000000000333,3.3029134982598407e-15,2514,False,20,9,percent
Noah Galloway,0.30065234685760284,0.13748469235852226,2514,False,20,9,percent
Riker Lynch,0.27272727272726477,7.993605777301127e-15,1706,True,20,10,percent
Rumer Willis,0.5454545454545295,1.5987211554602254e-14,1706,True,20,10,percent
Noah Galloway,0.1818181818181858,3.969047313034935e-15,1706,True,20,10,percent
Gary Busey,0.09330566854159826,0.0846084549367957,6115,False,21,2,percent
Alexa PenaVega,0.07869521925583502,0.07901358159069441,6115,False,21,2,percent
Carlos PenaVega,0.0770359328009389,0.07745240516983834,6115,False,21,2,percent
Victor Espinoza,0.07255550933155307,0.07561479481655574,6115,False,21,2,percent
Alek Skarlatos,0.07743087099191329,0.07801306290410809,6115,False,21,2,percent
Chaka Khan,0.05759708216757199,0.06416961073698917,6115,False,21,2,percent
Andy Grammer,0.07758698350133454,0.07802569124326972,6115,False,21,2,percent
Tamar Braxton,0.0787209025453421,0.07980355414489929,6115,False,21,2,percent
Nick Carter,0.0786375068428801,0.0794426067148847,6115,False,21,2,percent
Hayes Grier,0.077305365180199,0.07773100843896029,6115,False,21,2,percent
Bindi Irwin,0.0782717044061386,0.0784460098655674,6115,False,21,2,percent
Kim Zolciak-Biermann,0.07334203156853296,0.07565456071297727,6115,False,21,2,percent
Paula Deen,0.07951522286613935,0.07553448485637702,6115,False,21,2,percent
Gary Busey,0.04363291109376075,0.008993266977454594,4439,False,21,4,percent
Alexa PenaVega,0.10983651423338892,0.09522524358643283,4439,False,21,4,percent
Carlos PenaVega,0.10280705570054015,0.09031963087991522,4439,False,21,4,percent
Alek Skarlatos,0.10515717752078324,0.09203481439155674,4439,False,21,4,percent
Andy Grammer,0.10524120200612244,0.0917734916717144,4439,False,21,4,percent
Tamar Braxton,0.10369811812316378,0.09205742501931904,4439,False,21,4,percent
Nick Carter,0.10382450584339259,0.09145585546177132,4439,False,21,4,percent
Hayes Grier,0.10265112359171379,0.08976537884417134,4439,False,21,4,percent
Bindi Irwin,0.10514676983843631,0.09351532838622138,4439,False,21,4,percent
Paula Deen,0.11800462204867651,0.09532550752264582,4439,False,21,4,percent
Alexa PenaVega,0.12235137064782255,0.09695502184464515,4450,False,21,6,percent
Carlos PenaVega,0.11700400800024058,0.09688024123224641,4450,False,21,6,percent
Alek Skarlatos,0.12484597647526251,0.10029497148124115,4450,False,21,6,percent
Andy Grammer,0.11871255404023215,0.09961430969735961,4450,False,21,6,percent
Tamar Braxton,0.11513400716491212,0.09571126280632979,4450,False,21,6,percent
Nick Carter,0.11458704043147178,0.09564419797112315,4450,False,21,6,percent
Hayes Grier,0.11942075491622357,0.09956658959977681,4450,False,21,6,percent
Bindi Irwin,0.11851302087848253,0.09918318377948303,4450,False,21,6,percent
Paula Deen,0.04943126744536034,0.009736891220463135,4450,False,21,6,percent
Alexa PenaVega,0.1299977056087441,0.09905870283023577,1050,False,21,7,percent
Carlos PenaVega,0.1335552635421233,0.10254984186774238,1050,False,21,7,percent
Alek Skarlatos,0.1442896773251566,0.10227387084340592,1050,False,21,7,percent
Andy Grammer,0.13154787977389867,0.10295014212857861,1050,False,21,7,percent
Tamar Braxton,0.13847276974740905,0.10372157636043158,1050,False,21,7,percent
Nick Carter,0.1343653922366145,0.10172096295179082,1050,False,21,7,percent
Hayes Grier,0.045992115637318864,4.579669976578771e-16,1050,False,21,7,percent
Bindi Irwin,0.14177919612873668,0.10945072073938264,1050,False,21,7,percent
Alexa PenaVega,0.15485267644058762,0.11040555218426198,3032,False,21,8,percent
Carlos PenaVega,0.14801196178624743,0.10933491212950594,3032,False,21,8,percent
Alek Skarlatos,0.16876882279256908,0.1116811598810221,3032,False,21,8,percent
Andy Grammer,0.06156188897853514,0.007361976395047523,3032,False,21,8,percent
Tamar Braxton,0.1566810464927518,0.11086417309154284,3032,False,21,8,percent
Nick Carter,0.1511823076047107,0.11032078574406662,3032,False,21,8,percent
Bindi Irwin,0.15894129590459596,0.11363759650301514,3032,False,21,8,percent
Alexa PenaVega,0.1718216734735835,0.11800305950058186,3243,False,21,9,percent
Carlos PenaVega,0.18402168144470132,0.12089544878528641,3243,False,21,9,percent
Alek Skarlatos,0.19979191183102787,0.12039488773838307,3243,False,21,9,percent
Tamar Braxton,0.0878648098153876,0.05622970856978233,3243,False,21,9,percent
Nick Carter,0.18648014247327016,0.11873695235368625,3243,False,21,9,percent
Bindi Irwin,0.17001978096203021,0.11601903165550762,3243,False,21,9,percent
Carlos PenaVega,0.11999999999999933,6.938893903907228e-16,407,True,21,11,percent
Alek Skarlatos,0.15999999999999834,1.6653345369377348e-15,407,True,21,11,percent
Nick Carter,0.23999999999999866,1.3877787807814457e-15,407,True,21,11,percent
Bindi Irwin,0.4799999999999973,2.7755575615628914e-15,407,True,21,11,percent
Mischa Barton,0.09509006327022779,0.08391191500980925,4793,False,22,2,percent
Kim Fields,0.08803131112824625,0.08460207501714936,4793,False,22,2,percent
Jodie Sweetin,0.0875947489452503,0.0841526129742371,4793,False,22,2,percent
Doug Flutie,0.08634063861469839,0.08338716239626366,4793,False,22,2,percent
Von Miller,0.08379182601889275,0.0797685217456066,4793,False,22,2,percent
Antonio Brown,0.0865115729592257,0.08278316734048424,4793,False,22,2,percent
Paige VanZant,0.08918837530133732,0.08427115048738915,4793,False,22,2,percent
Geraldo Rivera,0.03553135547110299,0.007921849615004034,4793,False,22,2,percent
Nyle DiMarco,0.08524067867861777,0.08208019213189531,4793,False,22,2,percent
Ginger Zee,0.08821858799524117,0.08490906956645944,4793,False,22,2,percent
Wanya Morris,0.08621151861973171,0.08305908399595006,4793,False,22,2,percent
Marla Maples,0.0882493229974237,0.08450907951809385,4793,False,22,2,percent
Mischa Barton,0.035354534058561385,0.004433674369730946,3470,False,22,3,percent
Kim Fields,0.09490361669386968,0.08580945172216638,3470,False,22,3,percent
Jodie Sweetin,0.09580756036696458,0.08729165254115999,3470,False,22,3,percent
Doug Flutie,0.0972803921216943,0.08655618905754782,3470,False,22,3,percent
Von Miller,0.09676971171262774,0.0862120817561797,3470,False,22,3,percent
Antonio Brown,0.09961504031452803,0.0885258449279556,3470,False,22,3,percent
Paige VanZant,0.09761882491488033,0.09094152606404747,3470,False,22,3,percent
Nyle DiMarco,0.094879928085226,0.08825846045782454,3470,False,22,3,percent
Ginger Zee,0.09831956156829803,0.08955131842809869,3470,False,22,3,percent
Wanya Morris,0.09346681186683282,0.08482130730125496,3470,False,22,3,percent
Marla Maples,0.09598401829651536,0.08643540415777136,3470,False,22,3,percent
Kim Fields,0.10274043321317795,0.09256071747150711,2152,False,22,4,percent
Jodie Sweetin,0.11598496642388895,0.09367526321567761,2152,False,22,4,percent
Doug Flutie,0.13776732079603676,0.09688299344951197,2152,False,22,4,percent
Von Miller,0.1019196656340073,0.08772781098803842,2152,False,22,4,percent
Antonio Brown,0.10099602667151485,0.09115254002733995,2152,False,22,4,percent
Paige VanZant,0.10034700519620064,0.08984063160544765,2152,False,22,4,percent
Nyle DiMarco,0.09880657863125868,0.0886813194721253,2152,False,22,4,percent
Ginger Zee,0.10279596109572965,0.091726686589227,2152,False,22,4,percent
Wanya Morris,0.09955280537943009,0.09014676897007057,2152,False,22,4,percent
Marla Maples,0.03908923695875453,0.005119189658036358,2152,False,22,4,percent
Kim Fields,0.12226775114223558,0.09977716923842911,3607,False,22,6,percent
Jodie Sweetin,0.11920921986491469,0.09780666514221287,3607,False,22,6,percent
Doug Flutie,0.04567333596403474,0.005753276213305309,3607,False,22,6,percent
Von Miller,0.12118858520100816,0.09766101636881154,3607,False,22,6,percent
Antonio Brown,0.11570035555698453,0.09478234839413226,3607,False,22,6,percent
Paige VanZant,0.1153640835608116,0.0965511975926646,3607,False,22,6,percent
Nyle DiMarco,0.12146807945757042,0.099799615402085,3607,False,22,6,percent
Ginger Zee,0.12015550256213603,0.09713989164274019,3607,False,22,6,percent
Wanya Morris,0.11897308669031521,0.09812310693723816,3607,False,22,6,percent
Kim Fields,0.09486980307344214,0.08772465904765536,3840,False,22,7,percent
